Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,62685,192.168.0.1,53,UDP
19-06-2025 17.55,192.168.0.105,55669,192.168.0.1,53,UDP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.1,53,192.168.0.105,62685,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.1,53,192.168.0.105,55669,UDP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,20.207.73.82,443,192.168.0.105,50303,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,192.168.0.105,50305,140.82.112.21,443,TCP
19-06-2025 17.55,192.168.0.105,50304,20.207.73.85,443,TCP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,20.207.73.85,443,192.168.0.105,50304,TCP
19-06-2025 17.55,192.168.0.105,56256,192.168.0.1,53,UDP
19-06-2025 17.55,140.82.114.26,443,192.168.0.105,50301,TCP
19-06-2025 17.55,140.82.114.26,443,192.168.0.105,50301,TCP
19-06-2025 17.55,140.82.114.26,443,192.168.0.105,50301,TCP
19-06-2025 17.55,140.82.114.26,443,192.168.0.105,50301,TCP
19-06-2025 17.55,192.168.0.105,50301,140.82.114.26,443,TCP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,60100,192.168.0.1,53,UDP
19-06-2025 17.55,192.168.0.105,54923,192.168.0.1,53,UDP
19-06-2025 17.55,192.168.0.1,53,192.168.0.105,60100,UDP
19-06-2025 17.55,192.168.0.1,53,192.168.0.105,54923,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,192.168.0.105,54066,192.168.0.1,53,UDP
19-06-2025 17.55,192.168.0.105,58243,192.168.0.1,53,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,50311,TCP
19-06-2025 17.55,192.168.0.1,53,192.168.0.105,54066,UDP
19-06-2025 17.55,192.168.0.1,53,192.168.0.105,58243,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,50311,142.251.42.74,443,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,50312,TCP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,50312,142.251.42.14,443,TCP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,58177,142.251.42.14,443,UDP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,192.168.0.105,60424,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,60424,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.14,443,192.168.0.105,58177,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,142.251.42.74,443,192.168.0.105,63078,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,63078,142.251.42.74,443,UDP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,142.251.220.69,443,192.168.0.105,50299,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,192.168.0.105,50299,142.251.220.69,443,TCP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,192.168.0.105,59958,142.251.220.14,443,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
19-06-2025 17.55,142.251.220.14,443,192.168.0.105,59958,UDP
